"population" "date" "hatch_date" "care_system" "family_ID"
"SP" "2007-05-31" "2007-05-31" "biparental_care" "family_2337"
"SP" "2007-06-01" "2007-05-31" "biparental_care" "family_2337"
"SP" "2007-06-02" "2007-05-31" "biparental_care" "family_2337"
"SP" "2007-06-05" "2007-05-31" "male_care" "family_2337"
"SP" "2007-06-06" "2007-05-31" "male_care" "family_2337"
"SP" "2007-06-08" "2007-05-31" "male_care" "family_2337"
"SP" "2007-06-11" "2007-05-31" "male_care" "family_2337"
"SP" "2007-06-16" "2007-05-31" "male_care" "family_2337"
"SP" "2007-06-17" "2007-05-31" "male_care" "family_2337"
"SP" "2007-06-19" "2007-05-31" "male_care" "family_2337"
"SP" "2007-06-20" "2007-05-31" "male_care" "family_2337"
"SP" "2007-06-22" "2007-05-31" "male_care" "family_2337"
"SP" "2007-06-23" "2007-05-31" "male_care" "family_2337"
"SP" "2007-06-04" "2007-05-29" "male_care" "family_2339"
"SP" "2007-07-04" "2007-07-05" "biparental_care" "family_2341"
"SP" "2007-07-07" "2007-07-05" "biparental_care" "family_2341"
"SP" "2007-07-10" "2007-07-05" "biparental_care" "family_2341"
"SP" "2007-07-10" "2007-07-05" "biparental_care" "family_2341"
"SP" "2007-07-11" "2007-07-05" "male_care" "family_2341"
"SP" "2007-05-26" "2007-05-24" "biparental_care" "family_2332"
"SP" "2007-05-27" "2007-05-24" "biparental_care" "family_2332"
"SP" "2007-05-28" "2007-05-24" "male_care" "family_2332"
"SP" "2007-05-28" "2007-05-24" "male_care" "family_2332"
"SP" "2007-05-29" "2007-05-24" "male_care" "family_2332"
"SP" "2007-05-31" "2007-05-24" "male_care" "family_2332"
"SP" "2007-06-07" "2007-05-24" "male_care" "family_2332"
"SP" "2007-06-08" "2007-05-24" "male_care" "family_2332"
"SP" "2007-06-09" "2007-05-24" "male_care" "family_2332"
"SP" "2007-06-13" "2007-05-24" "male_care" "family_2332"
"SP" "2007-06-14" "2007-05-24" "male_care" "family_2332"
"SP" "2007-06-15" "2007-05-24" "male_care" "family_2332"
"SP" "2007-06-16" "2007-05-24" "male_care" "family_2332"
"SP" "2007-06-19" "2007-05-24" "male_care" "family_2332"
"SP" "2007-07-10" "2007-07-10" "biparental_care" "family_2334"
"SP" "2007-06-30" "2007-06-30" "biparental_care" "family_2346"
"SP" "2007-07-02" "2007-06-30" "biparental_care" "family_2346"
"SP" "2007-07-03" "2007-06-30" "biparental_care" "family_2346"
"SP" "2007-07-04" "2007-06-30" "biparental_care" "family_2346"
"SP" "2007-07-06" "2007-06-30" "biparental_care" "family_2346"
"SP" "2007-07-10" "2007-06-30" "biparental_care" "family_2346"
"SP" "2007-05-23" "2007-05-24" "biparental_care" "family_2369"
"SP" "2007-05-24" "2007-05-24" "biparental_care" "family_2369"
"SP" "2007-05-24" "2007-05-24" "biparental_care" "family_2369"
"SP" "2007-05-25" "2007-05-24" "male_care" "family_2369"
"SP" "2007-05-27" "2007-05-24" "male_care" "family_2369"
"SP" "2007-05-29" "2007-05-24" "male_care" "family_2369"
"SP" "2007-05-30" "2007-05-24" "male_care" "family_2369"
"SP" "2007-05-31" "2007-05-24" "male_care" "family_2369"
"SP" "2007-06-02" "2007-05-24" "male_care" "family_2369"
"SP" "2007-06-05" "2007-05-24" "male_care" "family_2369"
"SP" "2007-06-07" "2007-05-24" "male_care" "family_2369"
"SP" "2007-06-08" "2007-05-24" "male_care" "family_2369"
"SP" "2007-06-11" "2007-05-24" "male_care" "family_2369"
"SP" "2007-06-12" "2007-05-24" "male_care" "family_2369"
"SP" "2007-06-13" "2007-05-24" "male_care" "family_2369"
"SP" "2007-06-14" "2007-05-24" "male_care" "family_2369"
"SP" "2007-06-15" "2007-05-24" "male_care" "family_2369"
"SP" "2007-06-16" "2007-05-24" "male_care" "family_2369"
"SP" "2007-06-18" "2007-05-24" "male_care" "family_2369"
"SP" "2007-06-19" "2007-05-24" "male_care" "family_2369"
"SP" "2007-05-30" "2007-05-30" "biparental_care" "family_2370"
"SP" "2007-05-30" "2007-05-30" "biparental_care" "family_2370"
"SP" "2007-05-31" "2007-05-30" "biparental_care" "family_2370"
"SP" "2007-06-02" "2007-05-30" "male_care" "family_2370"
"SP" "2007-06-05" "2007-05-30" "male_care" "family_2370"
"SP" "2007-06-05" "2007-05-30" "male_care" "family_2370"
"SP" "2007-06-06" "2007-05-30" "male_care" "family_2370"
"SP" "2007-06-10" "2007-05-30" "male_care" "family_2370"
"SP" "2007-06-20" "2007-05-30" "male_care" "family_2370"
"SP" "2007-06-22" "2007-05-30" "male_care" "family_2370"
"SP" "2007-06-23" "2007-05-30" "male_care" "family_2370"
"SP" "2007-06-24" "2007-05-30" "male_care" "family_2370"
"SP" "2007-05-30" "2007-05-30" "biparental_care" "family_2372"
"SP" "2007-05-31" "2007-05-30" "biparental_care" "family_2372"
"SP" "2007-06-04" "2007-05-30" "male_care" "family_2372"
"SP" "2007-06-05" "2007-05-30" "male_care" "family_2372"
"SP" "2007-06-06" "2007-05-30" "male_care" "family_2372"
"SP" "2007-06-09" "2007-05-30" "male_care" "family_2372"
"SP" "2007-06-09" "2007-05-30" "male_care" "family_2372"
"SP" "2007-06-15" "2007-05-30" "male_care" "family_2372"
"SP" "2007-06-16" "2007-05-30" "male_care" "family_2372"
"SP" "2007-06-17" "2007-05-30" "male_care" "family_2372"
"SP" "2007-06-19" "2007-05-30" "male_care" "family_2372"
"SP" "2007-06-20" "2007-05-30" "male_care" "family_2372"
"SP" "2007-06-22" "2007-05-30" "male_care" "family_2372"
"SP" "2007-06-24" "2007-05-30" "male_care" "family_2372"
"SP" "2007-06-30" "2007-06-29" "male_care" "family_2374"
"SP" "2007-07-04" "2007-06-29" "male_care" "family_2374"
"SP" "2007-07-05" "2007-06-29" "male_care" "family_2374"
"SP" "2007-07-09" "2007-06-29" "male_care" "family_2374"
"SP" "2007-07-10" "2007-06-29" "male_care" "family_2374"
"SP" "2007-07-06" "2007-07-06" "biparental_care" "family_2375"
"SP" "2007-07-07" "2007-07-06" "biparental_care" "family_2375"
"SP" "2007-07-10" "2007-07-06" "biparental_care" "family_2375"
"SP" "2007-07-07" "2007-07-07" "biparental_care" "family_2376"
"SP" "2007-07-09" "2007-07-07" "biparental_care" "family_2376"
"SP" "2007-07-10" "2007-07-07" "biparental_care" "family_2376"
"SP" "2007-07-04" "2007-07-04" "biparental_care" "family_2355"
"SP" "2007-07-05" "2007-07-04" "biparental_care" "family_2355"
"SP" "2007-07-07" "2007-07-04" "biparental_care" "family_2355"
"SP" "2007-07-12" "2007-07-04" "male_care" "family_2355"
"SP" "2007-07-10" "2007-07-10" "biparental_care" "family_2368"
"SP" "2007-07-05" "2007-07-05" "biparental_care" "family_2356"
"SP" "2007-07-05" "2007-07-05" "biparental_care" "family_2356"
"SP" "2007-07-06" "2007-07-05" "biparental_care" "family_2356"
"SP" "2007-07-07" "2007-07-05" "biparental_care" "family_2356"
"SP" "2007-07-09" "2007-07-05" "biparental_care" "family_2356"
"SP" "2007-07-10" "2007-07-05" "biparental_care" "family_2356"
"SP" "2007-07-11" "2007-07-05" "biparental_care" "family_2356"
"SP" "2007-07-12" "2007-07-05" "female_care" "family_2356"
"SP" "2007-06-29" "2007-06-25" "biparental_care" "family_2357"
"SP" "2007-06-30" "2007-06-25" "biparental_care" "family_2357"
"SP" "2007-07-02" "2007-06-25" "biparental_care" "family_2357"
"SP" "2007-07-03" "2007-06-25" "biparental_care" "family_2357"
"SP" "2007-07-05" "2007-06-25" "biparental_care" "family_2357"
"SP" "2007-07-06" "2007-06-25" "biparental_care" "family_2357"
"SP" "2007-07-08" "2007-06-25" "biparental_care" "family_2357"
"SP" "2007-07-09" "2007-06-25" "female_care" "family_2357"
"SP" "2007-07-10" "2007-06-25" "biparental_care" "family_2357"
"SP" "2007-07-11" "2007-06-25" "biparental_care" "family_2357"
"SP" "2007-07-12" "2007-06-25" "biparental_care" "family_2357"
"SP" "2007-07-04" "2007-07-04" "biparental_care" "family_2358"
"SP" "2007-07-06" "2007-07-04" "biparental_care" "family_2358"
"SP" "2007-07-07" "2007-07-04" "biparental_care" "family_2358"
"SP" "2007-07-09" "2007-07-04" "male_care" "family_2358"
"SP" "2007-07-10" "2007-07-04" "male_care" "family_2358"
"SP" "2007-07-06" "2007-07-06" "biparental_care" "family_2359"
"SP" "2007-07-07" "2007-07-06" "biparental_care" "family_2359"
"SP" "2007-07-09" "2007-07-06" "biparental_care" "family_2359"
"SP" "2007-07-11" "2007-07-06" "biparental_care" "family_2359"
"SP" "2007-07-04" "2007-07-04" "biparental_care" "family_2360"
"SP" "2007-07-04" "2007-07-04" "biparental_care" "family_2360"
"SP" "2007-07-06" "2007-07-04" "biparental_care" "family_2360"
"SP" "2007-07-07" "2007-07-04" "biparental_care" "family_2360"
"SP" "2007-07-10" "2007-07-10" "biparental_care" "family_2362"
"SP" "2007-07-11" "2007-07-10" "biparental_care" "family_2362"
"SP" "2007-07-04" "2007-07-04" "biparental_care" "family_2363"
"SP" "2007-07-05" "2007-07-04" "biparental_care" "family_2363"
"SP" "2007-07-07" "2007-07-07" "biparental_care" "family_2364"
"SP" "2007-07-09" "2007-07-07" "biparental_care" "family_2364"
"SP" "2007-07-06" "2007-07-06" "biparental_care" "family_2367"
"SP" "2007-07-07" "2007-07-06" "biparental_care" "family_2367"
"SP" "2007-05-11" "2007-05-12" "biparental_care" "family_2378"
"SP" "2007-05-11" "2007-05-12" "biparental_care" "family_2378"
"SP" "2007-05-12" "2007-05-12" "biparental_care" "family_2378"
"SP" "2007-05-12" "2007-05-12" "biparental_care" "family_2378"
"SP" "2007-05-14" "2007-05-12" "male_care" "family_2378"
"SP" "2007-05-15" "2007-05-12" "male_care" "family_2378"
"SP" "2007-05-17" "2007-05-12" "male_care" "family_2378"
"SP" "2007-05-18" "2007-05-12" "male_care" "family_2378"
"SP" "2007-05-18" "2007-05-12" "male_care" "family_2378"
"SP" "2007-05-20" "2007-05-12" "male_care" "family_2378"
"SP" "2007-05-22" "2007-05-12" "male_care" "family_2378"
"SP" "2007-05-23" "2007-05-12" "male_care" "family_2378"
"SP" "2007-05-24" "2007-05-12" "male_care" "family_2378"
"SP" "2007-05-25" "2007-05-12" "male_care" "family_2378"
"SP" "2007-05-27" "2007-05-12" "male_care" "family_2378"
"SP" "2007-05-27" "2007-05-12" "male_care" "family_2378"
"SP" "2007-05-29" "2007-05-12" "male_care" "family_2378"
"SP" "2007-05-31" "2007-05-12" "male_care" "family_2378"
"SP" "2007-06-07" "2007-05-12" "male_care" "family_2378"
"SP" "2007-06-08" "2007-05-12" "male_care" "family_2378"
"SP" "2007-06-12" "2007-05-12" "male_care" "family_2378"
"SP" "2007-07-04" "2007-07-02" "male_care" "family_2381"
"SP" "2007-07-04" "2007-07-02" "male_care" "family_2381"
"SP" "2007-07-05" "2007-07-02" "male_care" "family_2381"
"SP" "2007-07-07" "2007-07-02" "male_care" "family_2381"
"SP" "2007-07-09" "2007-07-07" "biparental_care" "family_2382"
"SP" "2007-07-04" "2007-07-05" "biparental_care" "family_2389"
"SP" "2007-07-05" "2007-07-05" "biparental_care" "family_2389"
"SP" "2007-07-08" "2007-07-05" "biparental_care" "family_2389"
"SP" "2007-07-09" "2007-07-05" "biparental_care" "family_2389"
"SP" "2007-07-11" "2007-07-05" "male_care" "family_2389"
"SP" "2007-06-24" "2007-06-24" "biparental_care" "family_2379"
"SP" "2007-06-24" "2007-06-24" "biparental_care" "family_2379"
"SP" "2007-06-24" "2007-06-24" "biparental_care" "family_2379"
"SP" "2007-06-25" "2007-06-24" "biparental_care" "family_2379"
"SP" "2007-07-05" "2007-06-24" "male_care" "family_2379"
"SP" "2007-07-06" "2007-06-24" "male_care" "family_2379"
"SP" "2007-07-08" "2007-06-24" "male_care" "family_2379"
"SP" "2007-07-08" "2007-06-24" "male_care" "family_2379"
"SP" "2007-07-11" "2007-06-24" "male_care" "family_2379"
"SP" "2007-07-02" "2007-06-27" "male_care" "family_2380"
"SP" "2007-07-04" "2007-06-27" "male_care" "family_2380"
"SP" "2007-07-05" "2007-06-27" "male_care" "family_2380"
"SP" "2007-07-08" "2007-06-27" "male_care" "family_2380"
"SP" "2007-06-19" "2007-06-18" "biparental_care" "family_2383"
"SP" "2007-06-20" "2007-06-18" "male_care" "family_2383"
"SP" "2007-06-22" "2007-06-18" "biparental_care" "family_2383"
"SP" "2007-06-23" "2007-06-18" "male_care" "family_2383"
"SP" "2007-06-23" "2007-06-18" "male_care" "family_2383"
"SP" "2007-06-24" "2007-06-18" "male_care" "family_2383"
"SP" "2007-06-25" "2007-06-18" "male_care" "family_2383"
"SP" "2007-06-28" "2007-06-18" "male_care" "family_2383"
"SP" "2007-06-19" "2007-06-17" "biparental_care" "family_2385"
"SP" "2007-06-20" "2007-06-17" "biparental_care" "family_2385"
"SP" "2007-06-20" "2007-06-17" "biparental_care" "family_2385"
"SP" "2007-06-21" "2007-06-17" "biparental_care" "family_2385"
"SP" "2007-06-22" "2007-06-17" "biparental_care" "family_2385"
"SP" "2007-06-23" "2007-06-17" "male_care" "family_2385"
"SP" "2007-06-24" "2007-06-17" "male_care" "family_2385"
"SP" "2007-06-19" "2007-06-19" "biparental_care" "family_2390"
"SP" "2007-06-23" "2007-06-19" "biparental_care" "family_2390"
"SP" "2007-06-23" "2007-06-19" "biparental_care" "family_2390"
"SP" "2007-07-08" "2007-06-19" "male_care" "family_2390"
"SP" "2007-07-11" "2007-06-19" "male_care" "family_2390"
"SP" "2008-05-15" "2008-05-15" "biparental_care" "family_2391"
"SP" "2008-05-15" "2008-05-15" "biparental_care" "family_2391"
"SP" "2008-05-18" "2008-05-15" "biparental_care" "family_2391"
"SP" "2008-05-20" "2008-05-15" "biparental_care" "family_2391"
"SP" "2008-05-21" "2008-05-15" "male_care" "family_2391"
"SP" "2008-05-28" "2008-05-15" "male_care" "family_2391"
"SP" "2008-05-29" "2008-05-15" "male_care" "family_2391"
"SP" "2008-05-30" "2008-05-15" "male_care" "family_2391"
"SP" "2008-06-01" "2008-05-15" "male_care" "family_2391"
"SP" "2008-06-03" "2008-05-15" "male_care" "family_2391"
"SP" "2008-06-06" "2008-05-15" "male_care" "family_2391"
"SP" "2008-06-07" "2008-05-15" "male_care" "family_2391"
"SP" "2008-06-09" "2008-05-15" "male_care" "family_2391"
"SP" "2008-06-17" "2008-05-15" "male_care" "family_2391"
"SP" "2008-05-22" "2008-05-22" "biparental_care" "family_2406"
"SP" "2008-05-23" "2008-05-22" "biparental_care" "family_2406"
"SP" "2008-05-25" "2008-05-22" "male_care" "family_2406"
"SP" "2008-05-26" "2008-05-22" "male_care" "family_2406"
"SP" "2008-05-27" "2008-05-22" "male_care" "family_2406"
"SP" "2008-05-30" "2008-05-22" "male_care" "family_2406"
"SP" "2008-05-31" "2008-05-22" "male_care" "family_2406"
"SP" "2008-06-01" "2008-05-22" "male_care" "family_2406"
"SP" "2008-06-05" "2008-05-22" "male_care" "family_2406"
"SP" "2008-06-06" "2008-05-22" "male_care" "family_2406"
"SP" "2008-06-11" "2008-05-22" "male_care" "family_2406"
"SP" "2008-06-16" "2008-05-22" "male_care" "family_2406"
"SP" "2008-06-19" "2008-05-22" "male_care" "family_2406"
"SP" "2008-06-23" "2008-05-22" "male_care" "family_2406"
"SP" "2008-05-16" "2008-05-16" "biparental_care" "family_2414"
"SP" "2008-05-16" "2008-05-16" "biparental_care" "family_2414"
"SP" "2008-05-20" "2008-05-16" "male_care" "family_2414"
"SP" "2008-05-23" "2008-05-16" "male_care" "family_2414"
"SP" "2008-05-27" "2008-05-16" "male_care" "family_2414"
"SP" "2008-05-28" "2008-05-16" "male_care" "family_2414"
"SP" "2008-06-02" "2008-05-16" "male_care" "family_2414"
"SP" "2008-06-05" "2008-05-16" "male_care" "family_2414"
"SP" "2008-06-10" "2008-05-16" "male_care" "family_2414"
"SP" "2008-06-11" "2008-05-16" "male_care" "family_2414"
"SP" "2008-06-13" "2008-05-16" "male_care" "family_2414"
"SP" "2008-05-19" "2008-05-19" "biparental_care" "family_2415"
"SP" "2008-05-23" "2008-05-19" "male_care" "family_2415"
"SP" "2008-06-01" "2008-05-19" "male_care" "family_2415"
"SP" "2008-06-02" "2008-05-19" "male_care" "family_2415"
"SP" "2008-06-13" "2008-05-19" "male_care" "family_2415"
"SP" "2008-05-18" "2008-05-18" "biparental_care" "family_2416"
"SP" "2008-05-18" "2008-05-18" "biparental_care" "family_2416"
"SP" "2008-05-23" "2008-05-18" "male_care" "family_2416"
"SP" "2008-05-27" "2008-05-18" "male_care" "family_2416"
"SP" "2008-06-02" "2008-05-18" "male_care" "family_2416"
"SP" "2008-06-03" "2008-05-18" "male_care" "family_2416"
"SP" "2008-06-05" "2008-05-18" "male_care" "family_2416"
"SP" "2008-05-26" "2008-05-26" "biparental_care" "family_2419"
"SP" "2008-05-31" "2008-05-26" "male_care" "family_2419"
"SP" "2008-06-01" "2008-05-26" "male_care" "family_2419"
"SP" "2008-06-03" "2008-05-26" "male_care" "family_2419"
"SP" "2008-06-05" "2008-05-26" "male_care" "family_2419"
"SP" "2008-06-11" "2008-05-26" "male_care" "family_2419"
"SP" "2008-06-18" "2008-05-26" "male_care" "family_2419"
"SP" "2008-06-05" "2008-06-05" "biparental_care" "family_2392"
"SP" "2008-06-10" "2008-06-05" "biparental_care" "family_2392"
"SP" "2008-06-11" "2008-06-05" "biparental_care" "family_2392"
"SP" "2008-06-22" "2008-06-05" "male_care" "family_2392"
"SP" "2008-06-23" "2008-06-05" "biparental_care" "family_2392"
"SP" "2008-06-27" "2008-06-05" "biparental_care" "family_2392"
"SP" "2008-07-02" "2008-06-05" "biparental_care" "family_2392"
"SP" "2008-07-04" "2008-06-05" "biparental_care" "family_2392"
"SP" "2008-06-09" "2008-06-09" "biparental_care" "family_2403"
"SP" "2008-06-10" "2008-06-09" "biparental_care" "family_2403"
"SP" "2008-06-11" "2008-06-09" "male_care" "family_2403"
"SP" "2008-06-13" "2008-06-09" "male_care" "family_2403"
"SP" "2008-06-16" "2008-06-15" "biparental_care" "family_2407"
"SP" "2008-06-24" "2008-06-23" "biparental_care" "family_2409"
"SP" "2008-07-06" "2008-06-23" "biparental_care" "family_2409"
"SP" "2008-07-07" "2008-06-23" "biparental_care" "family_2409"
"SP" "2008-07-10" "2008-06-23" "biparental_care" "family_2409"
"SP" "2008-05-29" "2008-05-29" "biparental_care" "family_2394"
"SP" "2008-05-30" "2008-05-29" "biparental_care" "family_2394"
"SP" "2008-05-30" "2008-05-29" "biparental_care" "family_2394"
"SP" "2008-06-01" "2008-05-29" "biparental_care" "family_2394"
"SP" "2008-06-05" "2008-05-29" "male_care" "family_2394"
"SP" "2008-06-10" "2008-05-29" "male_care" "family_2394"
"SP" "2008-06-11" "2008-05-29" "male_care" "family_2394"
"SP" "2008-06-18" "2008-05-29" "male_care" "family_2394"
"SP" "2008-06-23" "2008-05-29" "male_care" "family_2394"
"SP" "2008-06-27" "2008-05-29" "male_care" "family_2394"
"SP" "2008-07-02" "2008-05-29" "male_care" "family_2394"
"SP" "2008-07-04" "2008-05-29" "male_care" "family_2394"
"SP" "2008-06-07" "2008-06-07" "biparental_care" "family_2428"
"SP" "2008-05-24" "2008-05-24" "biparental_care" "family_2421"
"SP" "2008-05-30" "2008-05-24" "male_care" "family_2421"
"SP" "2008-06-01" "2008-05-24" "male_care" "family_2421"
"SP" "2008-06-01" "2008-05-24" "male_care" "family_2421"
"SP" "2008-06-02" "2008-05-24" "male_care" "family_2421"
"SP" "2008-06-03" "2008-05-24" "male_care" "family_2421"
"SP" "2008-06-10" "2008-05-24" "male_care" "family_2421"
"SP" "2008-06-11" "2008-05-24" "male_care" "family_2421"
"SP" "2008-06-13" "2008-05-24" "male_care" "family_2421"
"SP" "2008-06-14" "2008-05-24" "male_care" "family_2421"
"SP" "2008-06-14" "2008-05-24" "male_care" "family_2421"
"SP" "2008-06-20" "2008-05-24" "male_care" "family_2421"
"SP" "2008-05-29" "2008-05-29" "biparental_care" "family_2423"
"SP" "2008-05-30" "2008-05-29" "biparental_care" "family_2423"
"SP" "2008-06-03" "2008-05-29" "male_care" "family_2423"
"SP" "2008-06-05" "2008-05-29" "male_care" "family_2423"
"SP" "2008-06-06" "2008-05-29" "male_care" "family_2423"
"SP" "2008-06-07" "2008-05-29" "male_care" "family_2423"
"SP" "2008-06-09" "2008-05-29" "male_care" "family_2423"
"SP" "2008-06-13" "2008-05-29" "male_care" "family_2423"
"SP" "2008-06-14" "2008-05-29" "male_care" "family_2423"
"SP" "2008-06-16" "2008-05-29" "male_care" "family_2423"
"SP" "2008-06-21" "2008-05-29" "male_care" "family_2423"
"SP" "2008-07-02" "2008-05-29" "male_care" "family_2423"
"SP" "2008-07-05" "2008-05-29" "male_care" "family_2423"
"SP" "2008-07-06" "2008-05-29" "male_care" "family_2423"
"SP" "2008-06-24" "2008-06-24" "biparental_care" "family_2432"
"SP" "2008-06-24" "2008-06-24" "biparental_care" "family_2432"
"SP" "2008-07-06" "2008-06-24" "biparental_care" "family_2432"
"SP" "2008-07-07" "2008-06-24" "biparental_care" "family_2432"
"SP" "2008-07-10" "2008-06-24" "biparental_care" "family_2432"
"SP" "2008-05-11" "2008-05-11" "biparental_care" "family_2434"
"SP" "2008-05-18" "2008-05-11" "male_care" "family_2434"
"SP" "2008-05-26" "2008-05-11" "male_care" "family_2434"
"SP" "2008-05-26" "2008-05-11" "biparental_care" "family_2434"
"SP" "2008-05-30" "2008-05-11" "male_care" "family_2434"
"SP" "2008-06-06" "2008-05-11" "male_care" "family_2434"
"SP" "2008-06-07" "2008-05-11" "male_care" "family_2434"
